"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene2179",-7.62538111446391,4.57345631550323,19.872495150012,8.27828298765674e-06,0.000109108375136218
"dp_gene10870",2.2319689630762,7.29906967070076,19.8222919713099,8.49857331433796e-06,0.000111909523853369
"dp_gene4343",-3.64355667168607,6.66145577542486,19.8122129447055,8.54350427986797e-06,0.000112398529389978
"dp_gene13017",3.31589958844267,3.8702032372118,19.7584063219321,8.78743331479081e-06,0.000115502279823126
"dp_gene11500",-7.61053476750351,4.33781188571039,19.7544783047031,8.80551222373981e-06,0.000115634499776051
"dp_gene15757",3.40286276770064,3.56935864142876,19.7436572928344,8.85550987954039e-06,0.000116185256554225
"dp_gene9284",-2.90062529537134,11.6117583959319,19.7413931090472,8.86600737125407e-06,0.000116217236623739
"dp_gene11098",-7.60431190549397,4.70744793227387,19.6993683417505,9.06313174741125e-06,0.000118693275809194
"dp_gene20779",-3.21248014355353,6.90661615956141,19.6587954935669,9.25761986085482e-06,0.000121130327380822
"dp_gene17995",-7.59910708267267,3.7528709416407,19.6567590407649,9.26749140595298e-06,0.000121149554471837
"dp_gene39",-7.59859319893456,3.74389775706846,19.6525604519651,9.28787710443872e-06,0.000121306068812411
"dp_gene3993",-7.59357554360288,4.58457705377574,19.6073976720255,9.51002656353869e-06,0.000124095088705579
"dp_gene11151",4.32666053010262,3.95676793678368,19.5794111137261,9.65035795654469e-06,0.000125812397265296
"dp_gene6010",4.324436710073,2.48272686286702,19.5591600495004,9.75319654791355e-06,0.000127038248441161
"dp_gene12352",4.32340103194202,2.69291725361178,19.5497553465014,9.80132879855392e-06,0.000127549963850495
"dp_gene5792",4.32220989195289,3.18607198272982,19.5388956258892,9.85720445154114e-06,0.000128161434613861
"dp_gene11386",-2.90282991485364,10.4075262554083,19.5365176642098,9.86948220932148e-06,0.000128205463041627
"dp_gene3425",2.32705618393716,5.3720395520657,19.4619923007172,1.02621485185708e-05,0.000133186246164961
"dp_gene4745",-3.91228461496167,6.14560269218344,19.4445561643642,1.03562595793157e-05,0.000134286786757331
"dp_gene56",-7.57311542374225,3.86032164566021,19.4364676098922,1.04002111036685e-05,0.000134735529113923
"dp_gene8700",2.25628704343106,5.8439132299534,19.3474718237014,1.08963412741509e-05,0.000141036216186699
"dp_gene18491",-7.55857531897347,3.79085572657882,19.3142800742843,1.10874029593936e-05,0.000143273883307892
"dp_gene8904",-3.89885005277773,5.94342110606854,19.3139887852573,1.10890945122135e-05,0.000143273883307892
"dp_gene10441",-2.93439541741607,8.79746487766063,19.2870093653673,1.1246896307906e-05,0.000145182630137598
"dp_gene15102",-2.92191820396926,9.53241591376904,19.2724887233511,1.13327584947652e-05,0.000146160147348855
"dp_gene2513",-2.85088262422689,11.4218630443547,19.2475374511435,1.14818383286444e-05,0.000147950515514499
"dp_gene10788",2.76014221151391,4.97296976509152,19.2435015593891,1.15061364880437e-05,0.000148131233947412
"dp_gene10561",-3.36140422803117,6.48507954305465,19.1941366534664,1.18075507151276e-05,0.000151876069367907
"dp_gene14958",-2.88858041134357,9.28284801660487,19.1823583048379,1.18806313841524e-05,0.000152543921574438
"dp_gene15092",-2.88858041134357,9.28299763836738,19.1823583048379,1.18806313841524e-05,0.000152543921574438
"dp_gene4298",-3.87442708384925,6.557847845916,19.074315335254,1.25725598061237e-05,0.000161284466053823
"dp_gene2883",-3.56502943326414,6.54399103021698,19.0235820489454,1.29112899652034e-05,0.000165482568896239
"dp_gene10504",-7.51762949535082,5.31199709297385,18.971475820432,1.32687305261056e-05,0.000169912811239713
"dp_gene6484",-7.51603112253203,4.59603918348738,18.9586613776724,1.33581477307808e-05,0.000170906062227265
"dp_gene10766",3.97307727470787,3.7047254899695,18.9516127348306,1.34075898005677e-05,0.000171386557920555
"dp_gene4901",3.97257120220379,3.3003101478541,18.946751763962,1.34417936765561e-05,0.000171671588150808
"dp_gene6127",3.97141063803495,3.63408585450177,18.9357229442944,1.35197224982455e-05,0.000172514051948851
"dp_gene19365",2.62441177283648,5.47877418657432,18.9269133847186,1.35822960374417e-05,0.000173089468368325
"dp_gene7177",3.97039737195781,2.80333725466318,18.9259964366732,1.35888257294503e-05,0.000173089468368325
"dp_gene5846",-2.89923006335733,9.014228700175,18.8935148391961,1.3822176125092e-05,0.000175906405602561
"dp_gene15691",-3.21074302385051,7.24327483969308,18.8628272781656,1.4046334241383e-05,0.000178541468353589
"dp_gene5179",-3.45688102420955,5.94296206484922,18.8617871019612,1.40539958791403e-05,0.000178541468353589
"dp_gene10963",-3.20978422027557,6.70522215448065,18.8528073555366,1.41203128616401e-05,0.000179226048549286
"dp_gene3046",-2.97038229104564,8.44299427869558,18.7879001240452,1.46091032051727e-05,0.00018526707046208
"dp_gene21373",-7.49381028678124,5.60797311596549,18.7722487392559,1.47294886738534e-05,0.000186629610886021
"dp_gene9939",-4.12622819575867,4.60050276558771,18.7367212961564,1.50064653105393e-05,0.000187792199851258
"dp_gene1146",5.93049572706329,2.42559207710889,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene6309",5.93049572706329,2.49501241459826,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene11999",5.93049572706329,2.5513762289987,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene13490",5.93049572706329,3.97112870248056,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene15442",5.93049572706329,2.61750381279907,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene15443",5.93049572706329,2.61750381279907,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene16699",5.93049572706329,2.81080913564275,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene17154",5.93049572706329,2.57127730920052,18.7026400518895,1.52770823514477e-05,0.000187792199851258
"dp_gene3576",5.93049572706329,2.16120772484347,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene4971",5.93049572706329,2.47283438130274,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene4975",5.93049572706329,2.25364006323068,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene7833",5.93049572706329,2.98306308733147,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene10634",5.93049572706329,2.85568681851864,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene10650",5.93049572706329,2.47170150329069,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene10908",5.93049572706329,2.16224768900461,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene12081",5.93049572706329,2.22302506199779,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene12215",5.93049572706329,2.22535488581711,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene13936",5.93049572706329,2.16109598727147,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene15075",5.93049572706329,2.34342782211807,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene16701",5.93049572706329,3.03097865926798,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene18302",5.93049572706329,2.22411471592533,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene20220",5.93049572706329,2.16109598727147,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene21618",5.93049572706329,2.52362113433477,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene747",5.93049572706329,2.42166624991164,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene1821",5.93049572706329,2.49827525041462,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene3195",5.93049572706329,2.52592457445439,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene4378",5.93049572706329,2.25508327359086,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene5518",5.93049572706329,3.01154512734116,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene6093",5.93049572706329,2.44958429613127,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene10617",5.93049572706329,3.45608941841578,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene10997",5.93049572706329,2.42382796093382,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene11118",5.93049572706329,2.30990502164518,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene12910",5.93049572706329,2.2536753002526,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene14812",5.93049572706329,2.19392534502367,18.7026400518895,1.52770823514478e-05,0.000187792199851258
"dp_gene5931",2.31661326017427,7.29464992412715,18.6974513204675,1.53187104652257e-05,0.000188143514649139
"dp_gene15928",-3.36763616537717,6.74119875042526,18.6790269942618,1.54674476751065e-05,0.000189808619597753
"dp_gene3525",-7.47866644005345,4.13126217905051,18.6519908153711,1.56883373365253e-05,0.000192355557870203
"dp_gene9470",2.95065895064791,3.76820229927171,18.6386814970051,1.5798237505973e-05,0.000193538476294499
"dp_gene3697",3.73553972729926,2.53920993547113,18.630716855908,1.58643741100228e-05,0.000194183709925652
"dp_gene9186",-3.82807837905743,5.27129863114061,18.6257858413311,1.59054594652499e-05,0.000194521475851941
"dp_gene19459",-4.68122720856746,4.88273532610053,18.6220656906544,1.59365265823485e-05,0.000194736251517697
"dp_gene3145",-7.4739731941582,4.47895600353356,18.6101659477575,1.60363116682493e-05,0.000195789651096094
"dp_gene13550",3.73327017810666,3.0910548888641,18.608022545722,1.60543517141347e-05,0.000195844075605844
"dp_gene9557",-7.46673718957235,3.99949716824229,18.5529668200548,1.65247828656684e-05,0.000201412378816629
"dp_gene15453",-2.91575203464308,8.4946950970057,18.5470755938824,1.65759342989662e-05,0.000201865199879048
"dp_gene17583",2.99037118014443,3.40382682191901,18.5403116696433,1.66348592188217e-05,0.000202411843946152
"dp_gene115",2.94273261814002,5.42823109020074,18.5366246003291,1.66670682237026e-05,0.000202632762831002
"dp_gene1022",3.04230524580035,3.43819067151591,18.5291109628558,1.67328988775314e-05,0.000203261726129002
"dp_gene12721",3.56561973710295,4.35518861221965,18.5041274177659,1.69536757954761e-05,0.000205770245197786
"dp_gene1613",-3.29071772164102,6.2529843667949,18.4749253935142,1.72154427335187e-05,0.000208771630592604
"dp_gene8288",-2.87780030298362,9.10813144452298,18.4326246171479,1.76018439716756e-05,0.000213278141367723
"dp_gene3757",-4.65930524433875,4.15633254025084,18.4257285959457,1.76656572527481e-05,0.000213871630501574
"dp_gene14898",3.55575778140063,4.34579345411184,18.4016654322284,1.78901548618475e-05,0.000216407838047802
"dp_gene1892",4.74588100227208,2.77732958347243,18.3836205391981,1.8060383363065e-05,0.000217736344240832
"dp_gene5198",4.74588100227208,2.28642888429468,18.3836205391981,1.8060383363065e-05,0.000217736344240832
"dp_gene11160",4.74588100227208,2.83674418479084,18.3836205391981,1.8060383363065e-05,0.000217736344240832
"dp_gene15582",4.74588100227208,3.74535810796914,18.3836205391981,1.8060383363065e-05,0.000217736344240832
"dp_gene16593",3.42721770300692,3.24433928869383,18.3801630489359,1.80931852556943e-05,0.000217769789028882
"dp_gene15646",-7.44531890215483,3.82896103802119,18.3795985039701,1.8098546885958e-05,0.000217769789028882
"dp_gene6792",4.74481803773432,2.37144875551374,18.37537887791,1.81386723506267e-05,0.000217769789028882
"dp_gene14871",4.74481803773432,3.08218921528096,18.37537887791,1.81386723506268e-05,0.000217769789028882
"dp_gene14606",4.74481803773432,3.32857169288276,18.37537887791,1.81386723506268e-05,0.000217769789028882
"dp_gene3469",4.74359726257055,2.71511240731056,18.365881741534,1.82293101768472e-05,0.000218312644053123
"dp_gene9293",4.74359726257055,2.4823871393837,18.365881741534,1.82293101768472e-05,0.000218312644053123
"dp_gene19703",4.74359726257055,2.45235848260554,18.365881741534,1.82293101768472e-05,0.000218312644053123
"dp_gene13334",4.74306661332682,4.23879717744591,18.3617427927867,1.82689532771842e-05,0.000218378588860135
"dp_gene19375",4.74306661332682,4.04589629269914,18.3617427927867,1.82689532771842e-05,0.000218378588860135
"dp_gene666",-2.80495122645931,9.74359555299709,18.3605647756971,1.82802522195841e-05,0.000218378588860135
"dp_gene21033",-4.65190075947185,4.3197583154393,18.3581091657998,1.83038277572473e-05,0.000218479215589196
"dp_gene8324",-7.4422015582523,3.7909889442885,18.3550698292417,1.83330497713348e-05,0.00021864701790974
"dp_gene19368",2.02645649762591,10.0720039650409,18.3488779868453,1.83927269470547e-05,0.000219177462685605
"dp_gene13089",3.31918772700038,3.91487365478238,18.3467726370168,1.84130628010562e-05,0.00021923860654701
"dp_gene15609",3.42317667940904,3.6091060419541,18.3366823943492,1.85108397651976e-05,0.000220220955919459
"dp_gene4563",3.22821023267914,5.0493511397329,18.3241583207933,1.86329269418373e-05,0.000221490662468551
"dp_gene16671",-4.64471747028043,5.02191698681657,18.2925369221787,1.89447903721236e-05,0.000225012300144688
"dp_gene12216",-2.93440151566945,7.52242504169967,18.2854811526707,1.90150897956003e-05,0.000225660972672659
"dp_gene1509",-4.07831698619391,6.08544846424515,18.2824154147607,1.90457165673578e-05,0.000225660972672659
"dp_gene3030",3.31339283758215,3.87188177072203,18.2823514841168,1.90463557627177e-05,0.000225660972672659
"dp_gene14872",3.22418854986981,4.46129056995406,18.2780129194201,1.90897842647715e-05,0.000225989818812595
"dp_gene6995",3.2231495251246,4.42306493246406,18.2661138674695,1.92094035474668e-05,0.000227097828801912
"dp_gene127",3.31187747924004,4.73242396670127,18.2655709088991,1.92148797516008e-05,0.000227097828801912
"dp_gene14336",2.43566401838291,5.97139404748419,18.2568344532383,1.93032103682135e-05,0.000227954947010049
"dp_gene19393",-4.63827122732058,5.06245882575141,18.2335357789404,1.95407730818036e-05,0.000230571527877681
"dp_gene1083",2.04705102957771,9.53101274747624,18.1904699098557,1.99876497132727e-05,0.000235651611787145
"dp_gene15005",-2.78781498218573,9.62347546199083,18.1732732563993,2.01689476910088e-05,0.000237594817611647
"dp_gene14942",2.74448092290881,6.59782891379333,18.077532823475,2.12089319734294e-05,0.000249543994708965
"dp_gene4614",-2.833037809044,8.96199818099486,18.0767276746662,2.12179025947147e-05,0.000249543994708965
"dp_gene1059",2.01770877610395,10.4507539718581,17.9802832574768,2.23204930029358e-05,0.000262297627228469
"dp_gene15133",-7.3943207245627,4.3574015849074,17.9673083763236,2.24731561584026e-05,0.000263876578703589
"dp_gene9625",-4.04120681045142,5.35617808215695,17.9365890514167,2.28387969034814e-05,0.000267951678235393
"dp_gene12323",-2.85556223955167,9.12753619298752,17.9142670229634,2.31082320466395e-05,0.000270892356000403
"dp_gene14375",-2.91023858168467,7.6276386813137,17.8931874820372,2.3365601361058e-05,0.000273686926096747
"dp_gene7023",-2.93397541983835,7.46311026774177,17.8880565526235,2.34286817422865e-05,0.000274203053605543
"dp_gene1480",-4.03409117389282,5.04071889327421,17.8717751377222,2.36299829704732e-05,0.000276334731915047
"dp_gene5144",-2.7571996581154,9.50582051510154,17.8488198320805,2.39167552398073e-05,0.000279461664345852
"dp_gene16070",-7.37907557922867,3.59578008438948,17.844527274931,2.39707674169131e-05,0.000279865988165563
"dp_gene17079",-2.78669113681171,9.10599406101503,17.807923380973,2.44363522351964e-05,0.000285071005565774
"dp_gene9261",-3.34399177971379,6.18203363081767,17.7389947892548,2.53379026253657e-05,0.000295349408209497
"dp_gene8041",-2.73022379407536,9.74610095150095,17.6979792406266,2.58901494744658e-05,0.000301328153081013
"dp_gene1085",-2.81572114894354,9.35064273937226,17.6977982766566,2.58926126407778e-05,0.000301328153081013
"dp_gene18808",-2.86513987902314,8.42656182537446,17.6858140076129,2.60562601382208e-05,0.000302988076558876
"dp_gene5636",-2.75115504809943,9.81287289007209,17.6561545435595,2.64657488955728e-05,0.00030750171903728
"dp_gene1941",2.85011282147066,5.15084067123528,17.6389878310738,2.67057066739225e-05,0.000310039923133083
"dp_gene4767",-3.54548805812243,6.17450980164744,17.6177031797394,2.70062634627296e-05,0.000313277001503699
"dp_gene1660",-3.25902431136861,6.28444163361835,17.5942734166853,2.73410428917665e-05,0.000316905544579085
"dp_gene13856",-2.79528221062731,8.62928164069617,17.5903128390675,2.73980448181939e-05,0.000317311171271918
"dp_gene4690",2.39652407962389,5.71437951660959,17.56811329555,2.77197657250347e-05,0.000320779536106963
"dp_gene20119",-7.34280894711102,4.16271620620241,17.5561113401906,2.78952790908875e-05,0.000322551747563357
"dp_gene1077",-2.81491958487929,7.91362303107163,17.5278009607974,2.83137193287676e-05,0.00032712781971274
"dp_gene7771",-7.33822288320462,3.62980830608488,17.521134846981,2.84131615328389e-05,0.000328013912043237
"dp_gene19167",-7.3375560939611,4.54206373713931,17.5108159906583,2.85677863768156e-05,0.000329535129413844
"dp_gene2021",-3.00452911276839,7.70702862556823,17.5088046647948,2.859802380163e-05,0.000329620227974182
"dp_gene6356",4.17520966766613,2.42755608197542,17.4509498446457,2.9481694246157e-05,0.000338992463584801
"dp_gene19505",4.17520966766613,2.40683894911678,17.4509498446457,2.94816942461571e-05,0.000338992463584801
"dp_gene5922",4.17520966766613,2.78964769957932,17.4509498446457,2.94816942461571e-05,0.000338992463584801
"dp_gene1381",2.38865985070863,5.785397461666,17.447793935022,2.95306790995621e-05,0.000339285148953455
"dp_gene672",2.2251920252825,4.97419071266542,17.4279205008011,2.98410320333427e-05,0.000342443703051984
"dp_gene20556",4.171793316681,3.35032983387967,17.4226212038888,2.9924340512206e-05,0.000342443703051984
"dp_gene4288",4.171793316681,2.91805009621784,17.4226212038888,2.9924340512206e-05,0.000342443703051984
"dp_gene19748",4.171793316681,3.32045782260652,17.4226212038888,2.9924340512206e-05,0.000342443703051984
"dp_gene16818",4.171793316681,3.10691349669907,17.4226212038888,2.99243405122061e-05,0.000342443703051984
"dp_gene2650",2.19889456678172,7.13359078775372,17.3906287161451,3.04322723265808e-05,0.000347980122662148
"dp_gene5100",-3.01325374882152,7.22091038044574,17.3818247336177,3.05735637495564e-05,0.000349105761697537
"dp_gene11337",-3.18158362102757,6.75731060298371,17.3814782960046,3.05791370430675e-05,0.000349105761697537
"dp_gene21977",-3.03361672478296,7.05680891289518,17.343353214627,3.11987528527144e-05,0.000355897798562728
"dp_gene3421",-2.66593207805159,11.4024368568059,17.2978959712713,3.19540469067072e-05,0.000364225614504198
"dp_gene11266",-7.30767738280465,3.62110816411877,17.2788292619685,3.22762950977455e-05,0.000367608135082458
"dp_gene9901",2.07373035879136,7.76446720625056,17.270407451868,3.24196709215083e-05,0.000368949672468215
"dp_gene1604",2.96289616432585,3.66135247095205,17.2489772564165,3.27873995462456e-05,0.000372840310770754
"dp_gene965",-3.96330493788044,4.83979436757101,17.2196349756508,3.32977040442228e-05,0.000378344834210913
"dp_gene3142",-2.75599590676546,8.03583610680002,17.204822108505,3.35583456970921e-05,0.000380893486515699
"dp_gene20359",-2.99551130699728,7.49529727866365,17.2030020830231,3.35905113149946e-05,0.000380893486515699
"dp_gene14341",2.08447845105047,6.30495998061599,17.2021108391578,3.36062737189942e-05,0.000380893486515699
"dp_gene8988",-2.68614528710936,9.86215481488263,17.2009015788957,3.36276723999226e-05,0.000380893486515699
"dp_gene5750",-2.72653159819934,9.62157357902542,17.1777703060533,3.40396426930353e-05,0.000385257149129416
"dp_gene14114",2.66299119885754,3.98463793374502,17.1688403535569,3.42000399011948e-05,0.000386768921831629
"dp_gene12611",-3.27948085573148,5.58009891550478,17.1072908603334,3.53264312284476e-05,0.000399133463449929
"dp_gene7250",3.01044954705905,4.24178559261644,17.1060920431287,3.5348736585447e-05,0.000399133463449929
"dp_gene17759",-3.36842528482111,5.89965737208707,17.0928235934062,3.55965586037426e-05,0.000401617197580098
"dp_gene19653",-7.28209016510741,3.74963914422901,17.0808747310135,3.58212281502503e-05,0.000403520538045671
"dp_gene20910",-7.28209016510741,3.74963914422901,17.0808747310135,3.58212281502503e-05,0.000403520538045671
"dp_gene3675",2.46028281500597,5.06630047875463,17.0630365024287,3.61592880958779e-05,0.000407010753360237
"dp_gene5662",-2.70649374450666,9.36933379232508,17.0419138355685,3.65637423838239e-05,0.000411242278808391
"dp_gene3120",-2.90615139902363,8.90061226864228,17.0214776706575,3.69593793914276e-05,0.000415368114922053
"dp_gene3067",3.83904360206255,4.07665146263901,17.0198199744217,3.69916598759301e-05,0.00041540712130143
"dp_gene17575",3.83803485364212,4.2080819844262,17.0109862323231,3.71641587327138e-05,0.000417019458962647
"dp_gene13921",3.83469991508778,3.6673446601175,16.9817192894395,3.77414604117005e-05,0.000423168054180645
"dp_gene12980",3.83419320748197,2.77181479866352,16.9772557827651,3.78302935889417e-05,0.000423834501366706
"dp_gene4582",-2.69226316954406,9.43615778251107,16.9737565744415,3.79000821477909e-05,0.00042428671155978
"dp_gene12290",2.20544740621687,7.26120600888032,16.9219457244583,3.89486777910396e-05,0.000435687342955004
"dp_gene17677",-3.92915626067355,4.97531613984041,16.9081618124132,3.92325282374194e-05,0.00043852234469407
"dp_gene8828",-2.68961584185193,9.03155909170732,16.8984307126185,3.94341709948373e-05,0.000440434788206475
"dp_gene14888",-2.75036878169202,8.56071464010913,16.8945751456606,3.9514351905538e-05,0.000440988730747641
"dp_gene18112",3.13271506387335,4.37910102704576,16.8524912039583,4.04002654334399e-05,0.000450527012594563
"dp_gene7362",-3.4636131966085,5.11218429038806,16.8379188938506,4.07116604118976e-05,0.000453648710571215
"dp_gene15131",-7.25024796156403,4.3001668903644,16.8321653689418,4.08352705747667e-05,0.000454674723102363
"dp_gene16896",-3.46200467984044,6.41276838382075,16.8220148739268,4.10542670430237e-05,0.000456760398528826
"dp_gene21348",3.61093790201365,3.51917048390632,16.8139661730582,4.12287563796959e-05,0.000458348063406966
"dp_gene13477",3.6093132432246,3.29301425995184,16.7989973326515,4.15552538510155e-05,0.000461356772424292
"dp_gene20637",2.11274429887622,5.10462366641067,16.7972554738837,4.15934153825723e-05,0.000461356772424292
"dp_gene16291",3.60882299008607,3.65685646548446,16.7945193434953,4.16534310729329e-05,0.000461356772424292
"dp_gene19773",3.60881840044482,4.16169694333966,16.7944085325325,4.16558634909638e-05,0.000461356772424292
"dp_gene12151",3.3227888017357,3.10222623763084,16.7942486070386,4.16593742767479e-05,0.000461356772424292
"dp_gene3419",-2.61326115986706,11.5476994208403,16.7767127975257,4.20461415713426e-05,0.000465282667165916
"dp_gene20",3.60669646001702,3.80592963208633,16.7748427723121,4.20875989991083e-05,0.000465384271447962
"dp_gene13443",3.32061692197827,4.31295335003878,16.7722459419641,4.21452374605169e-05,0.000465664504937313
"dp_gene11158",3.31813233048006,4.86432495204577,16.7472850998141,4.27033241616995e-05,0.000471469549071627
"dp_gene6100",3.44437912846431,3.32742934147004,16.7353360540111,4.29731104625265e-05,0.000474085141361262
"dp_gene1023",3.31657495713755,3.09561946971773,16.7315714534105,4.30584623122291e-05,0.000474663584159045
"dp_gene11427",3.31563619016454,3.6695529132263,16.7221562976919,4.32726716628871e-05,0.000476660544466897
"dp_gene12109",3.44230844280392,3.92719726139154,16.7153492808771,4.34282088167864e-05,0.000478008658724613
"dp_gene4294",-3.3227011384552,5.64106018058343,16.6553861657068,4.48228522528241e-05,0.000492982995143761
"dp_gene14061",-2.74322347551773,7.78692665247345,16.6288326901611,4.54547440449611e-05,0.000499551794500224
"dp_gene21715",2.12339938303046,5.56238780302054,16.6169977351327,4.57392580339947e-05,0.000502295781867608
"dp_gene4322",-7.2205043130532,4.06465312427556,16.6008281545965,4.61308735875954e-05,0.000506210857122936
"dp_gene13726",-3.89438828675444,5.56843246733949,16.5934361030747,4.63110248689771e-05,0.00050780126812607
"dp_gene15921",2.05775686049475,7.31580564182342,16.5894439216012,4.64086120919708e-05,0.000508484633551769
"dp_gene12059",2.15309273907513,5.98246729030442,16.5462700003035,4.74772818217754e-05,0.00051979872937599
"dp_gene10154",-4.44558727240665,5.74484925098521,16.5355682831116,4.77459828624454e-05,0.000522343950602124
"dp_gene527",2.29867846619864,6.10357616916718,16.5126336032856,4.83269928426733e-05,0.000528299400908648
"dp_gene19336",2.59806499780702,5.51011793188941,16.4769829324044,4.92442868192859e-05,0.000537919220944912
"dp_gene5819",-2.68072833410688,9.54360873584696,16.4710263601194,4.93992478211781e-05,0.000539203447640853
"dp_gene17019",-3.59855987305587,5.92675605431731,16.4585407992518,4.97256541570548e-05,0.000542355678737197
"dp_gene1174",-3.59790222727378,4.932925776946,16.4539208693689,4.98469805404614e-05,0.000543268036593283
"dp_gene21405",-4.4277228487184,4.97753594037769,16.3805196808784,5.1815033912994e-05,0.000564290765854577
"dp_gene9993",1.91358213957437,10.4103678182853,16.377540475287,5.18965428641192e-05,0.000564751887968102
"dp_gene4759",-7.18865216248179,3.68667449498695,16.3615899749141,5.23351353483665e-05,0.000569095261378655
"dp_gene6716",-7.18765162476188,4.13704229587286,16.3542558026114,5.25380528698518e-05,0.000570871276812655
"dp_gene10104",-3.58627687498062,5.82197726456958,16.3463246628311,5.27583773969107e-05,0.000572833617233475
"dp_gene5418",2.07003622464256,7.48384596646251,16.2877089936413,5.44157717359799e-05,0.00059038450915056
"dp_gene6221",2.80327750245288,4.6493255817994,16.2666001888816,5.50253753611453e-05,0.000596549539347635
"dp_gene18880",-2.70751316192154,7.79203552159932,16.2646699937989,5.50814592338522e-05,0.000596708911114136
"dp_gene1351",2.44059032233282,5.49317332289595,16.2396972833247,5.58122722124347e-05,0.000604172036810132
"dp_gene15141",-7.17217420760904,4.29246231956564,16.2357654057821,5.59282217155635e-05,0.00060468229716161
"dp_gene13735",-7.17210328952587,3.45865601988703,16.2352553063149,5.59432820870787e-05,0.00060468229716161
"dp_gene14539",-4.40161562610412,4.97334221119191,16.1576568079322,5.82824885450012e-05,0.000629154202066321
"dp_gene21921",-2.89077560566645,7.37502753759533,16.157262841265,5.82946122449965e-05,0.000629154202066321
"dp_gene9067",-2.77274328087986,7.58886954461621,16.1480984591089,5.85773483999997e-05,0.000631732824666863
"dp_gene5576",-2.70641144448547,8.22001709836146,16.112445670068,5.96904765967987e-05,0.000643256339349208
"dp_gene1521",-2.69180987076459,8.31097606483191,16.1051599300127,5.99205520547595e-05,0.000645253502671828
"dp_gene1078",-3.10590511391641,6.25981225139544,16.1010298120553,6.00513724060703e-05,0.000646179655763528
"dp_gene13189",2.51170445643649,5.9248337264778,16.0952797165174,6.02339835830569e-05,0.000647661304462414
"dp_gene3338",-7.1522314377011,3.54364369679876,16.0854505805466,6.05474309004323e-05,0.000650546502349727
"dp_gene19835",-2.66277463416044,8.0492837591019,16.0622491092595,6.12938388556318e-05,0.000658075846954099
"dp_gene21178",-3.83379816246674,4.76839442630778,16.0523208759752,6.16160580108106e-05,0.00066104311045973
"dp_gene4340",1.95534365483282,7.39212588372543,16.0324591078697,6.2265790734974e-05,0.000667517053239844
"dp_gene12064",1.93976888669664,8.14780139008859,16.0173661235483,6.2764127538212e-05,0.000672359550500356
"dp_gene7248",2.50533960815726,5.45047487441581,16.011473453816,6.29597774553576e-05,0.000673954737289385
"dp_gene2772",-7.14096587742028,4.26286721600241,15.998214634122,6.34022459830049e-05,0.000677239782446906
"dp_gene5234",4.55577854604923,2.28602043490541,15.9951452805079,6.35051203544316e-05,0.000677239782446906
"dp_gene15933",4.55577854604923,2.47837970318229,15.9951452805079,6.35051203544316e-05,0.000677239782446906
"dp_gene18541",4.55577854604923,2.63109990285977,15.9951452805079,6.35051203544317e-05,0.000677239782446906
"dp_gene12053",-2.83465450548409,6.96639479028721,15.9918545005673,6.36156026864539e-05,0.000677239782446906
"dp_gene3625",4.55471558151147,2.55183256092737,15.9878362182435,6.37507718607836e-05,0.000677239782446906
"dp_gene18396",4.55471558151147,2.34214928317596,15.9878362182435,6.37507718607837e-05,0.000677239782446906
"dp_gene9743",4.55471558151147,3.66118785909249,15.9878362182435,6.37507718607839e-05,0.000677239782446906
