"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene16799",-2.55311815500583,4.1222062412674,25.9642453469106,3.47799482958508e-07,1.00701219774673e-05
"dp_gene1987",-1.75628412730429,9.80164201426411,25.9592834062666,3.48694577985932e-07,1.00758058516616e-05
"dp_gene13490",5.48641608033892,3.97112870248056,25.8894311555075,3.615432336069e-07,1.04261837707558e-05
"dp_gene20887",1.88030595401187,8.03304983873762,25.8792552796591,3.63454186950651e-07,1.04603711010807e-05
"dp_gene9938",-2.20293858074312,5.52464233732751,25.8735497364659,3.64530071977011e-07,1.04704364697939e-05
"dp_gene14626",1.98518746106246,6.72681685252883,25.8011771741574,3.7845757833004e-07,1.08488664452104e-05
"dp_gene15056",-2.94098761474588,3.51645782441786,25.7361797990728,3.91419907787371e-07,1.11981818460042e-05
"dp_gene4708",2.37691120059519,5.02241572326426,25.7262884286199,3.93431177020084e-07,1.12334339434705e-05
"dp_gene10172",1.98971396482629,6.8248227630272,25.5510265285173,4.30836777546889e-07,1.22771452479221e-05
"dp_gene15965",1.96160744954086,6.54213161829322,25.4638330218373,4.5075406123956e-07,1.28193743767519e-05
"dp_gene11209",-2.92887359793866,3.2725461535581,25.4449046550516,4.55198304623901e-07,1.29202841621497e-05
"dp_gene1179",-2.45941465853751,6.62859093167808,25.4017078453551,4.65505821653896e-07,1.31868928141995e-05
"dp_gene20098",2.18353781794031,7.25149150199949,25.3622232922432,4.75132102228042e-07,1.34331956510317e-05
"dp_gene5770",-1.72153944193754,12.3088956285397,25.3049377998807,4.8945415917606e-07,1.38110362449307e-05
"dp_gene17635",2.51266185197529,5.33583898834398,25.2973554619758,4.91381991229341e-07,1.3838353381906e-05
"dp_gene13709",2.30940534176086,4.83820212550026,25.2903905668923,4.93159543896864e-07,1.38613400846957e-05
"dp_gene16144",2.03333184858274,6.06326625397752,25.2185521053654,5.11874313328869e-07,1.43593691126245e-05
"dp_gene5418",1.85428297585589,7.48384596646251,25.1756674199361,5.23383988983824e-07,1.46537354119568e-05
"dp_gene14257",-2.39276312007001,4.31014476402441,25.1714839442452,5.2452057535306e-07,1.46570972403407e-05
"dp_gene12216",-1.76699421510042,7.52242504169967,25.1604246933902,5.27537136455781e-07,1.47128780861816e-05
"dp_gene15844",-3.29406509873894,7.32297643379633,25.1225186848137,5.38009111816771e-07,1.49759717824055e-05
"dp_gene21427",5.4280528588141,3.24732154392328,25.0093207900458,5.70538369217546e-07,1.58508530746586e-05
"dp_gene486",-2.68736365154731,3.39350790196579,24.9395700441854,5.91556929098165e-07,1.64031910782047e-05
"dp_gene4108",-4.25100172012425,2.66802646471023,24.9335570181372,5.93404831615019e-07,1.64228488811074e-05
"dp_gene9201",5.41774330244887,2.75500590468934,24.8923476807425,6.0622585134302e-07,1.67455374530939e-05
"dp_gene8687",2.1932557054923,5.63823010366969,24.8727555943394,6.12418376003865e-07,1.68842458195024e-05
"dp_gene18873",-2.15378029037332,4.43290893368452,24.8610058054437,6.16162546502658e-07,1.69550529733241e-05
"dp_gene11896",1.71341981367514,10.5341444331357,24.8317670171255,6.25579659034852e-07,1.71813963878543e-05
"dp_gene13478",1.73578302444723,8.44022709814961,24.8252655549022,6.27693158414024e-07,1.72066685383494e-05
"dp_gene7321",-1.90464338211085,5.4171533399939,24.8018827331252,6.35353812359875e-07,1.73836178755542e-05
"dp_gene14416",2.63024725769569,6.75410886170686,24.7587193821281,6.49742032557906e-07,1.77436181201751e-05
"dp_gene14825",1.70707171755852,11.2042566093515,24.6768127421017,6.7794941705741e-07,1.84481443275467e-05
"dp_gene2498",-2.21442770523043,4.09958933133187,24.6763861823277,6.78099486344391e-07,1.84481443275467e-05
"dp_gene4888",1.99956009897241,6.5598469834222,24.658923659838,6.84271706428184e-07,1.85810051506365e-05
"dp_gene13995",-3.26381037368506,3.16143287572493,24.6264854963556,6.95887048386618e-07,1.88608935163283e-05
"dp_gene12936",2.04188208644184,5.79060859488635,24.6136768255363,7.00527791194127e-07,1.89510510717226e-05
"dp_gene16571",2.26045781724199,5.15532804909224,24.5897373946616,7.09284708730323e-07,1.91520153842369e-05
"dp_gene5177",-2.4547926904403,3.75437514891691,24.4999430992113,7.43120317783633e-07,2.00281343217237e-05
"dp_gene14681",-3.74975869246192,2.77500358755931,24.4372470389695,7.67700053878606e-07,2.06519908150665e-05
"dp_gene7255",2.11424236477826,5.82985373499087,24.4272380367808,7.71698816462373e-07,2.0720903602553e-05
"dp_gene5771",-1.9635454175559,5.29063854500517,24.3706570233017,7.94699823253265e-07,2.12988415455183e-05
"dp_gene15244",-2.51476638530675,4.44428879500742,24.3563683138586,8.00616319143322e-07,2.14143425776655e-05
"dp_gene2995",-1.9061764647242,5.39387200095919,24.3530907258046,8.01979679030403e-07,2.14143425776655e-05
"dp_gene13921",3.41233823291557,3.6673446601175,24.3213297106065,8.1531231296216e-07,2.1730107653607e-05
"dp_gene7672",-5.23347016528735,6.48377061272594,24.160635777829,8.86253583006663e-07,2.35772885855592e-05
"dp_gene6002",-2.10233436900558,5.09783282580588,24.1536250936005,8.89485750204535e-07,2.36196961918954e-05
"dp_gene8686",3.69078785108423,3.75609022861245,24.1280701978559,9.01367835771288e-07,2.38912184264452e-05
"dp_gene811",-4.20457003220095,2.66601057228013,24.0966235630131,9.16208036386942e-07,2.4236483775013e-05
"dp_gene18425",-2.19005730699274,4.34936009679206,24.0933733934088,9.17755748745206e-07,2.4236483775013e-05
"dp_gene4908",-4.20157798153168,2.84063625530732,24.0574394493899,9.35043018816585e-07,2.46134070936966e-05
"dp_gene5355",-5.22400534990504,2.47378526557085,24.056616731089,9.35442616502235e-07,2.46134070936966e-05
"dp_gene15585",-5.22183733018866,2.47325855857319,24.0326429787248,9.47162271576923e-07,2.48763803166988e-05
"dp_gene1718",-3.73405523615742,2.81369152956811,24.0256083379254,9.50629040641888e-07,2.48919553706617e-05
"dp_gene12761",-5.22108629437618,2.54536491515344,24.0244361464592,9.51207948487039e-07,2.48919553706617e-05
"dp_gene10122",2.07172250298478,5.67977541546018,24.0096164156833,9.58557500231535e-07,2.50388416591277e-05
"dp_gene20011",-2.11815749318089,4.95318376785063,24.0045513298054,9.61082464718152e-07,2.50593997446131e-05
"dp_gene11147",-5.21815465247399,2.49690194363222,23.992323887414,9.67205410719604e-07,2.51735285508411e-05
"dp_gene16040",2.8053766951664,4.42487799838676,23.9817645289657,9.72524524881049e-07,2.52663623860538e-05
"dp_gene11630",-2.59731124873558,3.74697857682911,23.9547380771153,9.8627269447698e-07,2.55774568015532e-05
"dp_gene11130",2.37861955164118,4.90563561178332,23.821634990384,1.05687844608092e-06,2.73593003842744e-05
"dp_gene15496",-1.72988385478851,6.9049179186842,23.7426109447419,1.10117321139453e-06,2.84548683424691e-05
"dp_gene10040",3.37402704587094,4.70338855958394,23.7225221206419,1.11272722499198e-06,2.87019925888361e-05
"dp_gene12162",3.35774466250019,7.35801407137054,23.6263163396523,1.16976760143997e-06,3.01194268663623e-05
"dp_gene377",2.09059440102748,4.89723074176157,23.5948280887444,1.18906681548614e-06,3.05617725712916e-05
"dp_gene14931",-2.62389163939777,3.49314379287123,23.5911890048467,1.19131770317142e-06,3.05651422811897e-05
"dp_gene5288",2.51826588227562,5.05389128798524,23.5793597290955,1.19866404596443e-06,3.06989997846557e-05
"dp_gene447",-2.48346818654586,3.59178233569084,23.5734108767218,1.20237561721129e-06,3.07394574903715e-05
"dp_gene631",-2.67953250083716,3.4507759704774,23.5098514106516,1.24275797826158e-06,3.17156235195642e-05
"dp_gene6087",-1.90537698812445,5.64617452706091,23.4881075554848,1.25688289459422e-06,3.20194248359613e-05
"dp_gene7041",3.66341118008572,3.72490016542507,23.4304073561934,1.29515070771677e-06,3.29269094495228e-05
"dp_gene9629",5.32034168597751,5.18911704153711,23.4275553400401,1.29707223575345e-06,3.29269094495228e-05
"dp_gene8319",-3.20474372176396,4.7051263786667,23.4212469935942,1.30133260720136e-06,3.29770032745807e-05
"dp_gene13782",-1.75714700449376,6.69143569979058,23.3766997531502,1.33181996271702e-06,3.36903720042399e-05
"dp_gene3108",1.66971165054942,9.4943923673327,23.3544875105664,1.34728825283608e-06,3.40219777892179e-05
"dp_gene21173",1.95255697929959,6.82316847163804,23.3292916312279,1.36505254042917e-06,3.44103017140703e-05
"dp_gene1077",-1.68612599839206,7.91362303107163,23.3158306708332,1.37463923918557e-06,3.45914889874638e-05
"dp_gene4946",-1.80974560556952,6.05399295528908,23.3122492738333,1.37720121113734e-06,3.45955823403996e-05
"dp_gene9813",2.68820262633707,4.93011871498942,23.2567349051455,1.41753175597139e-06,3.55467658945243e-05
"dp_gene14199",4.14847015652317,3.55598541034306,23.2367345598243,1.43235025605963e-06,3.58560040661871e-05
"dp_gene12734",-3.19095758342071,2.9710063306646,23.2127463314053,1.45032850290675e-06,3.62431311670926e-05
"dp_gene10494",1.99846752653487,5.86583984871196,23.1843003839814,1.47194119932538e-06,3.67195850399181e-05
"dp_gene13571",1.71893580210549,8.72434928608839,23.1766029706059,1.47784488322294e-06,3.68031871695883e-05
"dp_gene12560",1.92538305411113,7.18068961124233,23.1705675919416,1.48249044293814e-06,3.68552236150433e-05
"dp_gene12242",-3.1882425359775,3.14547935571757,23.1577271755274,1.49242277281874e-06,3.70382856476307e-05
"dp_gene4445",3.13769417184379,3.44130442335399,23.1452384980121,1.50214704843114e-06,3.72155640744477e-05
"dp_gene16351",1.66536300113731,8.70710593125351,23.0868302862926,1.54847691769819e-06,3.82975792046143e-05
"dp_gene5722",2.50042914253406,4.91555950733869,23.0656906863725,1.56559598208696e-06,3.86546720303285e-05
"dp_gene19455",-2.90920316375268,3.77183908264927,22.9918565617247,1.62689084511803e-06,4.00993830696699e-05
"dp_gene4951",-1.79102765788106,6.07808834362418,22.9676803208158,1.64747986111173e-06,4.0537563340222e-05
"dp_gene8884",-5.14836744472719,2.52430060900206,22.9488389662578,1.66370661774925e-06,4.08670966291761e-05
"dp_gene14225",-5.14777701063769,2.44841329263701,22.9425924607886,1.66912160851244e-06,4.09303817570422e-05
"dp_gene855",-5.14501619325628,2.44775836887278,22.913613301732,1.69447532646881e-06,4.14815615150317e-05
"dp_gene12701",-5.14450912650013,2.44763928657561,22.9083436804945,1.69912702989629e-06,4.15249366848723e-05
"dp_gene5856",-1.63835582631899,10.5068848359004,22.8753298788879,1.72856253382262e-06,4.21453069612353e-05
"dp_gene19337",-5.1411943803934,2.44684578649161,22.8733352272413,1.73035728698601e-06,4.21453069612353e-05
"dp_gene2761",-1.75448444365699,6.13871369408386,22.8671189410504,1.73596259275016e-06,4.22105305646958e-05
"dp_gene7248",2.1540694424883,5.45047487441581,22.8442585787427,1.756733183494e-06,4.26436629171716e-05
"dp_gene14645",-5.13744661844182,2.44595655878498,22.8341480384385,1.76599880332188e-06,4.2796532344703e-05
"dp_gene3131",1.70432928285513,7.96526696473178,22.705683374587,1.88808605354516e-06,4.56783771913888e-05
"dp_gene3166",2.35687209496651,5.19668475282317,22.6334098016854,1.96045704651761e-06,4.73497992524915e-05
"dp_gene5568",2.47153141070668,5.38006090089311,22.6233228309917,1.97077651705345e-06,4.75194424739024e-05
"dp_gene7786",-3.36249767332582,2.81054462597831,22.5273365656041,2.07174298627565e-06,4.98705544559408e-05
"dp_gene10119",1.66120429483159,8.83509874011011,22.5148215765519,2.08528416699847e-06,5.01128540065848e-05
"dp_gene8979",-2.03907607120084,4.57705964129438,22.4963595240383,2.10542231995756e-06,5.05126196863029e-05
"dp_gene13140",1.84088291946279,6.1346652814453,22.472680882828,2.13153649322231e-06,5.10541938467982e-05
"dp_gene19527",-1.73931964648594,6.11180518287804,22.4473961174977,2.15978083901506e-06,5.16449086529987e-05
"dp_gene14136",-2.87626283014405,3.15936154282489,22.4353952117321,2.17331753644571e-06,5.18825588708786e-05
"dp_gene14443",2.64887119923196,4.80656908161247,22.4164138347552,2.19490200141081e-06,5.23112263774256e-05
"dp_gene21630",-3.14704718337583,2.916663407613,22.3896103989166,2.2257479845382e-06,5.29588451964626e-05
"dp_gene16959",-2.86854239278529,4.69743990768762,22.3169128428069,2.31161700925011e-06,5.49113766991389e-05
"dp_gene1652",1.93311176282161,5.92177541091722,22.2944575070628,2.33880682976431e-06,5.54658810499533e-05
"dp_gene8723",-2.46500093117954,4.25478441623852,22.2347930717339,2.41261995629749e-06,5.71224419537825e-05
"dp_gene2886",-4.08816967638617,2.69155887175138,22.1657900810909,2.50090562031686e-06,5.91156690808997e-05
"dp_gene9933",-1.81488393855857,5.45606404944125,22.1477661448138,2.52449544865331e-06,5.95756135419511e-05
"dp_gene13586",-4.08521641902263,2.61883134377405,22.1294749449518,2.54866331288152e-06,6.00476737065991e-05
"dp_gene15970",1.7846756903166,6.71661004985684,22.0625921101216,2.63902764733621e-06,6.20752685920731e-05
"dp_gene72",-2.97338089919717,3.17408594146761,22.0105268851261,2.71159165778222e-06,6.35816889084482e-05
"dp_gene13982",2.09623408857983,5.1975834035805,22.0103158791489,2.71188977589955e-06,6.35816889084482e-05
"dp_gene4430",-3.61153246899501,3.02728392141199,21.9594665510067,2.78469918195888e-06,6.51827556893913e-05
"dp_gene16116",2.0333598957986,5.91886373178116,21.8817028485528,2.89985780525422e-06,6.77683139286233e-05
"dp_gene13189",2.1066267937773,5.9248337264778,21.8668816089745,2.92234247298077e-06,6.81832623267149e-05
"dp_gene20501",1.62815383945256,8.1976166951642,21.8478706656058,2.95143943138459e-06,6.87508968677454e-05
"dp_gene5703",-3.59653925472776,2.92123737627021,21.7612259378078,3.08777791129518e-06,7.18107575854277e-05
"dp_gene19438",-2.59878226982482,3.90538503677921,21.7509594838981,3.10434572089006e-06,7.20798082922928e-05
"dp_gene7228",-1.60446499953409,9.51713346197542,21.728546576684,3.14082582444928e-06,7.28095941523058e-05
"dp_gene4717",-5.05625441031881,2.64047196563153,21.701288565041,3.18577217142943e-06,7.37329838520721e-05
"dp_gene7229",3.05961728789202,6.13103522793917,21.6943844346846,3.1972586191071e-06,7.37508195184962e-05
"dp_gene14128",-5.05500229771235,2.53010749033822,21.6887565451479,3.20665251203558e-06,7.37508195184962e-05
"dp_gene1593",1.87482900336926,5.33328653078071,21.688709014845,3.20673196590926e-06,7.37508195184962e-05
"dp_gene4542",1.90091170094608,5.9310919408328,21.6861956169349,3.21093629443651e-06,7.37508195184962e-05
"dp_gene8472",1.82186161902754,5.92100668662651,21.6854903860062,3.21211697465952e-06,7.37508195184962e-05
"dp_gene5106",-5.05397278368933,2.41952806161332,21.6785911037383,3.22369058380915e-06,7.38988784228047e-05
"dp_gene1484",-5.05170252002475,2.54666696800327,21.6558795298309,3.26208585534451e-06,7.46603427749406e-05
"dp_gene5210",2.42913151591204,5.61030626655854,21.5875621067537,3.38036892776188e-06,7.72449121543558e-05
"dp_gene7267",-2.83338086872036,3.34448736327382,21.5366690091606,3.47127277071377e-06,7.91966488622181e-05
"dp_gene16618",-2.65382649586023,3.31505491666793,21.5222381335479,3.49749235725245e-06,7.9668787202564e-05
"dp_gene10173",1.82748862177506,6.27830038137817,21.495579605735,3.54645223855919e-06,8.06566164476103e-05
"dp_gene6953",-1.59744425331266,9.64141412027814,21.4275219400628,3.6745858511775e-06,8.3439139193903e-05
"dp_gene9631",3.52865527508905,4.42528291432941,21.3969166879454,3.7337114428888e-06,8.46484045519081e-05
"dp_gene20504",-1.81045895408188,5.82957615887106,21.3810676282545,3.76470411505837e-06,8.52170622213919e-05
"dp_gene18448",2.13746054683672,5.10766060466457,21.3376629361434,3.85090956275993e-06,8.70317633000554e-05
"dp_gene2815",1.95201922354009,6.02607855949718,21.3262439610757,3.87391591106433e-06,8.74147003468491e-05
"dp_gene16636",-1.73285030340631,5.46753724310156,21.3145132950709,3.89769386979466e-06,8.78138248571394e-05
"dp_gene13347",2.01079163770318,5.29187410623735,21.3004253331649,3.9264436887027e-06,8.83235437557008e-05
"dp_gene21304",-3.28543008900261,2.92533279044324,21.2690059782353,3.99133118838169e-06,8.96433090424854e-05
"dp_gene7122",-3.08871758696658,2.92940658392137,21.2404003070855,4.051343259565e-06,9.08496399061707e-05
"dp_gene21813",2.22381931727642,5.60270045506467,21.1968848092062,4.14437581853631e-06,9.27915449184395e-05
"dp_gene16796",-2.45436756990623,3.72434175775924,21.1317630981248,4.28762107258967e-06,9.58499352646054e-05
"dp_gene1595",-4.02092055137411,2.59650623352734,21.1207624489475,4.31230464257886e-06,9.62525087327315e-05
"dp_gene7082",1.68350596249586,7.75849061964948,21.1023655113446,4.35390329033556e-06,9.70308060948199e-05
"dp_gene8876",-2.71601552611184,3.1007792566651,21.0978494085777,4.36417639070414e-06,9.71096595332762e-05
"dp_gene17379",-4.01593883320458,2.61601675967155,21.0618034769956,4.44704940355863e-06,9.88012409089553e-05
"dp_gene16012",1.6213363724861,8.18800859261981,21.0451632332401,4.48583793400524e-06,9.95096879544948e-05
"dp_gene14644",-3.55630304590269,2.6861596203357,21.0417686326148,4.49379237394697e-06,9.95330141934582e-05
"dp_gene5783",-1.61612412426026,7.80166774264135,20.9925907693006,4.6106297982144e-06,0.000101964219417873
"dp_gene3208",-2.80309504612612,3.090284063444,20.9518443943667,4.70974173418103e-06,0.000103996578966549
"dp_gene4081",1.80834034733028,6.35718780936717,20.9266172821135,4.77217329788756e-06,0.000105214016486607
"dp_gene6554",-2.44210273515053,3.58611232576175,20.9212178990635,4.78564312045352e-06,0.00010534990557835
"dp_gene13710",1.84204057023934,5.76396725904462,20.9105031036439,4.812486380178e-06,0.000105779330969187
"dp_gene3188",2.30821497759731,5.81928948429905,20.8865779504121,4.8729715987948e-06,0.000106945780035041
"dp_gene8078",3.98581132676627,3.45221212090171,20.8740451945029,4.90495958463358e-06,0.000107484213147161
"dp_gene13856",-1.58297065975815,8.62928164069617,20.8679279243854,4.92064945205533e-06,0.0001076644073584
"dp_gene1076",5.13151658506786,2.96971870686301,20.8629215903497,4.93352740939154e-06,0.000107782623812146
"dp_gene19051",5.12770183330332,3.270468130767,20.8251846148006,5.03169419132516e-06,0.000109760966028317
"dp_gene4759",-2.19672000022775,3.68667449498695,20.8222781383657,5.03933574772728e-06,0.000109761604450876
"dp_gene15480",2.85140081955883,3.9469867827057,20.8171772143088,5.05277500007795e-06,0.000109888329903656
"dp_gene774",1.84463028301541,6.62168274298537,20.7737835315145,5.1685674671161e-06,0.000112237310705342
"dp_gene10583",-2.11202105511984,4.3170646104331,20.7194265368796,5.31737971917564e-06,0.000115295185219238
"dp_gene16285",-1.81559219184454,4.98854695402218,20.6695983146919,5.45756873247874e-06,0.000118035027563453
"dp_gene5314",-2.54498108177988,3.48614346926707,20.6687060518284,5.46011258650551e-06,0.000118035027563453
"dp_gene14126",1.63071834408501,7.38314575083914,20.6504496662251,5.51242388222642e-06,0.000118987484966801
"dp_gene12171",1.74327372046725,6.73255983574026,20.6154581341376,5.61409776831722e-06,0.000120875234762035
"dp_gene18543",1.66254890546052,7.18050422998361,20.6145896102899,5.61664521052524e-06,0.000120875234762035
"dp_gene12577",-4.97339527579833,2.39448029417449,20.5809634200269,5.7161703669867e-06,0.000122833771269123
"dp_gene5152",2.00288634232634,6.51332722684781,20.5579642516126,5.78525970576836e-06,0.00012413342216886
"dp_gene17638",1.77319538320031,6.61367543117231,20.5443119299099,5.82666697946021e-06,0.000124807715294379
"dp_gene17432",-4.96929164580516,2.41957849800216,20.5419053697852,5.83399681728353e-06,0.000124807715294379
"dp_gene19565",-4.96502593523654,2.39254637856278,20.5015296554913,5.95836154990383e-06,0.000127279429908242
"dp_gene7023",-1.59293363823567,7.46311026774177,20.4807340674214,6.02345056672921e-06,0.000128479487753948
"dp_gene1726",-1.57890116274659,8.2114981951369,20.4744724551006,6.04318850677029e-06,0.000128710096128687
"dp_gene20575",-4.961544009645,2.39173981254495,20.4685167467427,6.06202240934889e-06,0.000128920798112687
"dp_gene21864",-2.21132537611442,3.90841849261502,20.4606265955968,6.08706441415169e-06,0.000129224783348093
"dp_gene17832",5.09210252809368,3.66170283001839,20.4583716076377,6.09424042421135e-06,0.000129224783348093
"dp_gene4682",-1.54583945706165,10.4303675607103,20.3800645050755,6.34877422395599e-06,0.000134424339992983
"dp_gene14690",2.32626141148894,3.79432886434713,20.352821340159,6.43980680489806e-06,0.000136151868504142
"dp_gene4064",-1.76495406163108,5.06158076243943,20.3285518149355,6.52200599128002e-06,0.000137687854155588
"dp_gene10043",3.18119563843755,4.54573991777749,20.3094029909472,6.58760438445521e-06,0.000138869397104473
"dp_gene19979",2.24279340370852,5.41198772110172,20.3050056005769,6.60276185490881e-06,0.00013898572727873
"dp_gene6709",1.75858133037384,6.19804568412197,20.2676358604592,6.73299361511646e-06,0.000141477090584038
"dp_gene3679",-1.71863360916558,5.69251421221329,20.2654353561982,6.74074216181662e-06,0.000141477090584038
"dp_gene16257",2.04920695044023,5.46531908573089,20.2356179860122,6.84662356690219e-06,0.000143490501760411
"dp_gene1851",1.77561219231057,6.08148199023735,20.1669393492263,7.09689655748328e-06,0.000148447240551124
"dp_gene13390",-2.03009648424007,6.81389481447976,20.1651000518788,7.10372397394241e-06,0.000148447240551124
"dp_gene16145",3.16437938121236,4.41743259712774,20.1558452458639,7.13817771996446e-06,0.000148951352451762
"dp_gene10263",1.63412813240464,6.43018857009218,20.1270110710624,7.2466006328979e-06,0.000150995281106582
"dp_gene14662",-3.49943446468393,2.66373022628011,20.1215327050076,7.26738663941081e-06,0.000151209881607019
"dp_gene15205",-2.32636696235092,3.92333173299458,20.1186677739815,7.27828057875584e-06,0.000151218339575044
"dp_gene21865",-2.19419969575029,3.90837376272402,20.0917066639162,7.3816070221884e-06,0.000153144448421489
"dp_gene13349",3.94239720952327,3.01575327841674,20.0822142738777,7.41833533127694e-06,0.000153685311985176
"dp_gene21633",-3.94883879338655,2.56978652030433,20.0460403849989,7.55999029284309e-06,0.000156395265469877
"dp_gene1059",1.54078034538842,10.4507539718581,20.0299176492726,7.62399785501573e-06,0.000157493445661134
"dp_gene669",-1.58437495615826,7.09102243301804,19.9948868161146,7.76495241785654e-06,0.000160175749517988
"dp_gene6142",5.06322536311452,2.62388337655567,19.9899820860823,7.78489541710114e-06,0.000160242395866096
"dp_gene10134",2.01762258765349,5.91752585829177,19.9881931589921,7.79218211912763e-06,0.000160242395866096
"dp_gene8834",-3.94353437633543,2.56940042359758,19.9859023439897,7.80152312213048e-06,0.000160242395866096
"dp_gene8042",-2.34944940051033,3.82988729349148,19.9810654550382,7.82128291118128e-06,0.000160419741531042
"dp_gene7174",2.09632031613798,4.2499318422742,19.9626992461503,7.896771729479e-06,0.000161737999385451
"dp_gene9822",-1.54288128408712,8.51407843753696,19.9389106266189,7.99563607240335e-06,0.000163530605004232
"dp_gene3640",-3.93731313862275,2.70355472265509,19.9171597961221,8.08711860441849e-06,0.000165167369910921
"dp_gene6064",-3.48135175545691,2.95227486001956,19.8962059863367,8.17624257946394e-06,0.000166751402762787
"dp_gene8402",-3.93496169443606,2.59707888943935,19.8900094258307,8.20278717936126e-06,0.000167056480705099
"dp_gene15750",-1.83446106487824,4.87577639143229,19.8259361286752,8.482386600418e-06,0.000172507097872253
"dp_gene7691",2.38724629005495,4.88951633270264,19.818065326549,8.51738618251028e-06,0.00017297491741636
"dp_gene19525",-1.59667636224743,6.72273104460094,19.7906238692281,8.64054967302868e-06,0.000175229375155275
"dp_gene21171",1.7684791876768,6.76040560661406,19.7687736717392,8.73989580800167e-06,0.000176995165246596
"dp_gene19869",1.95159225384875,4.77524631073025,19.7145542605308,8.9913968981827e-06,0.000181777389067218
"dp_gene832",2.38355173844884,4.22142296178635,19.7113254136428,9.00660137127895e-06,0.000181777389067218
"dp_gene1464",2.29260825588203,4.30526381062492,19.7097860969047,9.0138590181747e-06,0.000181777389067218
"dp_gene9557",-2.01137898918912,3.99949716824229,19.6937184127318,9.08996715269644e-06,0.000183056196054092
"dp_gene11579",2.08007347169457,4.08230797621542,19.6794342817039,9.15816867677238e-06,0.00018417243256678
"dp_gene21325",-2.72618366223076,3.67033672949906,19.6579374373192,9.26177793351731e-06,0.000185996623988003
"dp_gene1836",3.90555324758524,4.81013081577141,19.6461571049398,9.3190544455017e-06,0.000186886573087189
"dp_gene9062",1.66204275869266,6.77999430775659,19.64067641211,9.34582290702905e-06,0.00018716308402285
"dp_gene17018",3.90403634018139,3.24753968953939,19.6337424407419,9.37980003128051e-06,0.000187582991194221
"dp_gene18199",-2.13996307059468,3.85486519348027,19.621058238013,9.44227511215164e-06,0.000188570865432291
"dp_gene4223",-3.18592689531828,2.85595634353722,19.5914656176902,9.58966062654795e-06,0.000191249400517559
"dp_gene9625",-1.7621279452247,5.35617808215695,19.5809097060366,9.64279123688881e-06,0.000192043379619751
"dp_gene17157",1.97113081524103,5.84422697246123,19.5715364598456,9.69021688205375e-06,0.000192721706513563
"dp_gene3144",-3.17919465305368,2.77360203043976,19.509354027014,1.00108262412342e-05,0.000198823834121702
"dp_gene2965",2.67168107703047,4.30787735611812,19.505373408327,1.00317091611301e-05,0.00019896453149152
"dp_gene5306",-2.48169207324634,3.4462849960118,19.4594297556349,1.02759257690661e-05,0.000203528260527698
"dp_gene7335",-2.419294895535,3.28902297210943,19.432561113132,1.04215052185017e-05,0.000206128509939062
"dp_gene7664",-3.17331635083694,2.77974046757055,19.4257205163753,1.04588984648946e-05,0.00020639042188446
"dp_gene15593",1.70838913404054,8.23673485992741,19.4249033127682,1.04633746027838e-05,0.00020639042188446
"dp_gene10326",-3.45552339475252,2.70571176936661,19.3763272232245,1.07329291401606e-05,0.00021141817660106
"dp_gene3402",2.56853469288442,3.83210581846263,19.3612508509007,1.08179993939147e-05,0.000212803183166243
"dp_gene21697",-2.97420370003867,3.40157591708594,19.3298021199798,1.09976382104785e-05,0.00021604215988677
"dp_gene10499",-2.13028051519048,3.97446659366628,19.3145252696742,1.10859792790957e-05,0.000217481272415347
"dp_gene9710",-4.8707605082644,2.61721884333685,19.3106758016595,1.11083516780392e-05,0.000217624079953324
"dp_gene10584",-2.02636658175751,4.33803307540254,19.2748962517471,1.13184771236861e-05,0.000221439785137624
"dp_gene11791",2.65732086022473,5.46276101995157,19.2722382941702,1.13342450701846e-05,0.000221447804426819
"dp_gene21670",-4.8661435337809,2.41917388995242,19.2694328085401,1.13509121344689e-05,0.000221473345151431
"dp_gene5931",1.70694191732115,7.29464992412715,19.2100438396043,1.17095679861009e-05,0.000228162514583228
"dp_gene6673",2.22375031061361,4.55195026381679,19.1964052137604,1.17935269970496e-05,0.000229488347868365
"dp_gene3947",2.22460349440052,4.22493011570949,19.1758882213803,1.19209691725588e-05,0.000231655599055424
"dp_gene4635",-2.60359126927092,3.66863501770044,19.1293367620283,1.22152780098382e-05,0.000237055307703711
"dp_gene7689",1.99897081047428,5.2266122628471,19.1243589873246,1.22471773339295e-05,0.000237354905884313
"dp_gene8892",2.05063452448442,8.9545501505119,19.066769358623,1.26223711928339e-05,0.000244041173682011
"dp_gene9661",1.53618127281494,7.64366327969267,19.0662163771343,1.26260292368944e-05,0.000244041173682011
"dp_gene12642",4.98619049490013,3.02831018853056,19.0613737716879,1.26581092167653e-05,0.000244333703877562
"dp_gene7550",-1.54012914176,7.0518492390143,18.9697671323443,1.32806186680033e-05,0.000256007006114892
"dp_gene5128",-3.87199594888288,2.8400629976849,18.9484328307856,1.34299550682497e-05,0.00025854008294939
"dp_gene14491",2.8938908932808,3.30872462892707,18.9143975349809,1.3671695514209e-05,0.000262842903492505
"dp_gene1574",-2.38434821635104,3.75222359146056,18.8639751075487,1.40378845297922e-05,0.000269523644520737
"dp_gene10990",4.96491482190195,3.15623336744017,18.860147519669,1.4066081092001e-05,0.000269705882002077
"dp_gene10925",2.46236748727109,3.97156260959601,18.8570192333513,1.40891683698071e-05,0.000269789799102587
